id_trial,Period,Rain,AccRain,Radn,MaxT,MinT,ThermalTime,AccTT,AccEmTT,NutrientStress,TempStress,WaterStress,Period_Start_Date,Period_End_Date,Period_Start_DOY,Length,Period_End_DOY
827,8,1.4398148302678708,1.4398148302678708,17.766519520017837,28.137407302856445,14.047592692905003,13.569643576295253,13.569643576295253,1701.105449299596,0.9999999999999999,1,1,2023-07-30T12:00:00Z,2023-09-21T12:00:00Z,211,53,264
827,11,2.7396666924158732,2.7396666924158732,10.999667779604595,21.392000007629395,8.377333328127861,9.043671558372967,9.043671558372967,0,0.3,0.8405119074597245,1,2023-09-22T12:00:00Z,2023-10-21T12:00:00Z,265,29,294
828,1,3.3525806473147486,3.3525806473147486,18.893858509678996,17.728064521666496,2.8161290278357844,6.062316431034296,6.062316431034296,0,0.3,0.6540092146753715,1,2023-04-05T12:00:00Z,2023-05-05T12:00:00Z,95,30,125
828,2,7.345714160374233,7.345714160374233,16.15916837964739,25.018571308680944,13.400000027247838,11.786631714620288,11.786631714620288,0,1,1,1,2023-05-06T12:00:00Z,2023-05-12T12:00:00Z,126,6,132
828,3,0.85315792184127,0.85315792184127,22.51849485698499,25.562631707442435,10.886315847698011,11.276796255914649,11.276796255914649,214.25912886237836,0.9999999999999999,1,1,2023-05-13T12:00:00Z,2023-05-31T12:00:00Z,133,18,151
828,5,2.7540000423789026,2.7540000423789026,20.547335863113403,28.082749938964845,15.211500132083893,13.97440869055599,13.97440869055599,773.2354764846182,0.9999999999999999,1,1,2023-06-01T12:00:00Z,2023-07-10T12:00:00Z,152,39,191
828,6,45.454999923706055,45.454999923706055,14.81033992767334,27.739999771118164,16.945000648498535,14.375941172340182,14.375941172340182,801.9873588292985,1,1,1,2023-07-11T12:00:00Z,2023-07-12T12:00:00Z,192,1,193
828,7,0,0,22.41458288828532,27.68916670481364,15.443333387374878,13.792184874611873,13.792184874611873,967.493577324641,1,1,1,2023-07-13T12:00:00Z,2023-07-24T12:00:00Z,194,11,205
828,8,2.5551785698958804,2.5551785698958804,18.206297176224844,28.883392810821533,15.432500098432813,14.487248931956637,14.487248931956637,1778.779517514212,1,1,1,2023-07-25T12:00:00Z,2023-09-18T12:00:00Z,206,55,261
828,9,23.049999237060547,23.049999237060547,10.28886604309082,22.15999984741211,10.09000015258789,9.419486785994636,9.419486785994636,1788.1990043002063,1,1,1,2023-09-19T12:00:00Z,2023-09-19T12:00:00Z,262,0,262
828,10,0.45375001430511475,0.45375001430511475,11.826134622097015,24.978749990463257,13.46874988079071,11.781958264206184,11.781958264206184,1882.454670413856,1,1,1,2023-09-20T12:00:00Z,2023-09-27T12:00:00Z,263,7,270
828,11,2.4890322839060137,2.4890322839060137,10.168021994252358,20.28999985802558,7.607096810014017,8.377343796752495,8.377343796752495,1893.260647843797,0.3225806451612903,0.8379608200270734,1,2023-09-28T12:00:00Z,2023-10-28T12:00:00Z,271,30,301
829,1,3.3525806473147486,3.3525806473147486,18.893858509678996,17.728064521666496,2.8161290278357844,6.062316431034296,6.062316431034296,0,0.3,0.6540092146753715,1,2023-04-05T12:00:00Z,2023-05-05T12:00:00Z,95,30,125
829,2,7.345714160374233,7.345714160374233,16.15916837964739,25.018571308680944,13.400000027247838,11.786631714620288,11.786631714620288,0,1,1,1,2023-05-06T12:00:00Z,2023-05-12T12:00:00Z,126,6,132
829,3,1.4185714494614374,1.4185714494614374,21.953657695225306,25.845238186064222,11.530952499026345,11.641731752619037,11.641731752619037,244.4763668049998,1,1,1,2023-05-13T12:00:00Z,2023-06-02T12:00:00Z,133,20,153
829,5,4.261136400428685,4.261136400428685,20.509516802701082,28.01999993757768,15.308409203182567,13.970281915877534,13.970281915877534,859.1687711036114,0.9999999999999999,1,1,2023-06-03T12:00:00Z,2023-07-16T12:00:00Z,154,43,197
829,6,0,0,19.63896751403809,24.5,14.93000030517578,12.035931357807584,12.035931357807584,871.2047024614191,1,1,1,2023-07-17T12:00:00Z,2023-07-17T12:00:00Z,198,0,198
829,7,0.5472727255387739,0.5472727255387739,22.224938479336824,29.710909236561168,16.73363633589311,15.3830730994331,15.3830730994331,1040.4185065551833,1,1,1,2023-07-18T12:00:00Z,2023-07-28T12:00:00Z,199,10,209
829,8,2.558593738824129,2.558593738824129,16.9910773858428,28.117499947547913,14.739843837916851,13.832378364049937,13.832378364049937,1925.6907218543784,0.9999999999999999,1,1,2023-07-29T12:00:00Z,2023-09-30T12:00:00Z,210,63,273
829,9,0,0,13.43328857421875,32.72999954223633,16.690000534057617,16.74049456664721,16.74049456664721,1942.4312164210255,1,1,1,2023-10-01T12:00:00Z,2023-10-01T12:00:00Z,274,0,274
829,10,4.750833402077357,4.750833402077357,11.030139565467834,20.31916642189026,7.3108333336810265,8.202883924291532,8.202883924291532,2040.865823512524,0.5916666666666667,0.8569345026764841,1,2023-10-02T12:00:00Z,2023-10-13T12:00:00Z,275,11,286
829,11,0.6296874992549419,0.6296874992549419,8.734779588878155,15.23687493428588,2.2224999957252294,5.1053988687725,5.1053988687725,2046.754712348431,0.3,0.6001674071220415,1,2023-10-14T12:00:00Z,2023-11-14T12:00:00Z,287,31,318
830,1,4.692580615320513,4.692580615320513,18.165395690548806,19.466128979959795,6.381290378109101,7.658855511672507,7.658855511672507,0,0.3,0.7728341009622345,1,2023-04-17T12:00:00Z,2023-05-17T12:00:00Z,107,30,137
830,2,0.38714286259242464,0.38714286259242464,24.5616877419608,25.23000008719308,9.124285697937012,10.54208894844358,10.54208894844358,0,1,1,1,2023-05-18T12:00:00Z,2023-05-24T12:00:00Z,138,6,144
