Hybrid,Genetics,Mat
W10004_0206/PHK76,127.6238675338137,B_130
W10004_0206/PHP02,108.53951235147883,B_108
W10004_0206/PHZ51,130.7322132045455,B_130
W10004_0208/DK3IIH6,114.67175644425681,B_115
W10004_0208/PHZ51,123.95102312733304,B_120
W10004_0212/DK3IIH6,115.51220765544954,B_115
W10004_0212/PHK76,127.6238675338137,B_130
W10004_0212/PHP02,108.53951235147883,B_108
W10004_0212/PHZ51,130.7322132045455,B_130
W10004_0213/PHK76,127.68806902397661,B_130
W10004_0213/PHP02,111.80560215984559,B_110
W10004_0213/PHZ51,130.7322132045455,B_130
W10004_0216/LH82,110.6118769878237,B_110
W10004_0216/PHZ51,116.69768798522169,B_115
W10004_0217/PHK76,127.6238675338137,B_130
W10004_0217/PHP02,111.80560215984559,B_110
W10004_0217/PHZ51,131.04136751248944,B_130
W10004_0220/PHK76,127.6238675338137,B_130
W10004_0220/PHP02,108.53951235147883,B_108
W10004_0220/PHZ51,131.04136751248944,B_130
W10004_0221/PHK76,127.6238675338137,B_130
W10004_0221/PHP02,105.27342254311209,B_105
W10004_0221/PHZ51,130.7322132045455,B_130
W10004_0223/PHK76,127.6238675338137,B_130
W10004_0223/PHP02,111.80560215984559,B_110
W10004_0223/PHZ51,131.04136751248944,B_130
W10004_0224/PHK76,127.68806902397661,B_130
W10004_0224/PHP02,108.53951235147883,B_108
W10004_0224/PHZ51,130.7322132045455,B_130
W10004_0225/DK3IIH6,115.51220765544954,B_115
W10004_0225/PHK76,127.68806902397661,B_130
W10004_0225/PHP02,108.53951235147883,B_108
W10004_0225/PHZ51,130.7322132045455,B_130
W10004_0227/LH82,110.6118769878237,B_110
W10004_0227/PHK76,127.6238675338137,B_130
W10004_0227/PHP02,108.53951235147883,B_108
W10004_0227/PHZ51,127.68806902397661,B_130
W10004_0231/PHK76,127.6238675338137,B_130
W10004_0231/PHP02,108.53951235147883,B_108
W10004_0231/PHZ51,130.7322132045455,B_130
W10004_0232/LH185,120.9926360128205,B_120
W10004_0232/LH198,107.54098053402814,B_108
W10004_0232/PHZ51,110.6578675642857,B_110
W10004_0236/PHK76,127.68806902397661,B_130
W10004_0236/PHP02,108.53951235147883,B_108
W10004_0236/PHZ51,130.64649696247233,B_130
W10004_0238/PHK76,127.68806902397661,B_130
W10004_0238/PHP02,108.53951235147883,B_108
W10004_0238/PHZ51,130.56078072039912,B_130
W10004_0241/PHK76,127.6238675338137,B_130
W10004_0241/PHP02,108.53951235147883,B_108
W10004_0241/PHZ51,130.7322132045455,B_130
W10004_0242/PHK76,129.12442487218786,B_130
W10004_0242/PHP02,108.53951235147883,B_108
W10004_0242/PHZ51,130.56078072039912,B_130
W10004_0248/LH82,110.6118769878237,B_110
W10004_0248/PHZ51,110.6118769878237,B_110
W10004_0251/PHZ51,123.95102312733304,B_120
W10004_0253/PHK76,127.6238675338137,B_130
W10004_0253/PHP02,108.53951235147883,B_108
W10004_0253/PHZ51,130.64649696247233,B_130
W10004_0254/PHK76,127.6238675338137,B_130
W10004_0254/PHP02,108.53951235147883,B_108
W10004_0254/PHZ51,130.7322132045455,B_130
W10004_0256/PHK76,127.6238675338137,B_130
W10004_0256/PHP02,108.53951235147883,B_108
W10004_0256/PHZ51,130.56078072039912,B_130
W10004_0258/DK3IIH6,115.51220765544954,B_115
W10004_0258/PHK76,127.6238675338137,B_130
W10004_0258/PHP02,111.80560215984559,B_110
W10004_0258/PHZ51,131.04136751248944,B_130
W10004_0261/PHK76,127.68806902397661,B_130
W10004_0261/PHP02,108.53951235147883,B_108
W10004_0261/PHZ51,130.7322132045455,B_130
W10004_0262/PHK76,127.6238675338137,B_130
W10004_0262/PHP02,108.53951235147883,B_108
W10004_0262/PHZ51,130.7322132045455,B_130
W10004_0264/PHK76,127.6238675338137,B_130
W10004_0264/PHP02,108.53951235147883,B_108
W10004_0264/PHZ51,130.7322132045455,B_130
W10004_0268/PHK76,127.6238675338137,B_130
W10004_0268/PHP02,108.53951235147883,B_108
W10004_0268/PHZ51,131.04136751248944,B_130
W10004_0270/PHK76,127.6238675338137,B_130
W10004_0270/PHP02,108.53951235147883,B_108
W10004_0270/PHZ51,130.56078072039912,B_130
W10004_0271/PHK76,127.6238675338137,B_130
W10004_0271/PHP02,108.53951235147883,B_108
W10004_0271/PHZ51,130.56078072039912,B_130
W10004_0275/PHZ51,123.95102312733304,B_120
W10004_0276/PHK76,127.6238675338137,B_130
W10004_0276/PHP02,108.53951235147883,B_108
W10004_0276/PHZ51,130.7322132045455,B_130
W10004_0290/PHK76,127.6238675338137,B_130
W10004_0290/PHP02,108.53951235147883,B_108
W10004_0290/PHZ51,130.56078072039912,B_130
W10004_0291/PHK76,127.6238675338137,B_130
W10004_0291/PHP02,108.53951235147883,B_108
W10004_0291/PHZ51,130.56078072039912,B_130
W10004_0292/DK3IIH6,115.51220765544954,B_115
W10004_0292/PHK76,127.6238675338137,B_130
W10004_0292/PHP02,108.53951235147883,B_108
W10004_0292/PHZ51,131.04136751248944,B_130
W10004_0299/PHK76,127.6238675338137,B_130
W10004_0299/PHP02,108.53951235147883,B_108
W10004_0299/PHZ51,130.7322132045455,B_130
W10004_0306/PHK76,127.6238675338137,B_130
W10004_0306/PHP02,108.53951235147883,B_108
W10004_0306/PHZ51,130.7322132045455,B_130
W10004_0308/PHK76,127.6238675338137,B_130
W10004_0308/PHP02,108.53951235147883,B_108
W10004_0308/PHZ51,130.7322132045455,B_130
W10004_0309/PHK76,127.6238675338137,B_130
W10004_0309/PHP02,108.53951235147883,B_108
W10004_0309/PHZ51,130.56078072039912,B_130
W10004_0310/PHK76,127.6238675338137,B_130
W10004_0310/PHP02,108.53951235147883,B_108
W10004_0310/PHZ51,130.56078072039912,B_130
W10004_0311/PHK76,127.68806902397661,B_130
W10004_0311/PHP02,108.53951235147883,B_108
W10004_0311/PHZ51,130.56078072039912,B_130
W10004_0327/PHK76,127.6238675338137,B_130
W10004_0327/PHP02,108.53951235147883,B_108
W10004_0327/PHZ51,130.56078072039912,B_130
W10004_0329/PHK76,127.6238675338137,B_130
W10004_0329/PHP02,108.53951235147883,B_108
W10004_0329/PHZ51,130.56078072039912,B_130
W10004_0336/PHK76,127.6238675338137,B_130
W10004_0336/PHP02,108.53951235147883,B_108
W10004_0336/PHZ51,130.56078072039912,B_130
W10004_0344/PHK76,127.6238675338137,B_130
W10004_0344/PHP02,108.53951235147883,B_108
W10004_0344/PHZ51,130.7322132045455,B_130
W10004_0346/PHK76,127.6238675338137,B_130
W10004_0346/PHP02,108.53951235147883,B_108
W10004_0346/PHZ51,130.56078072039912,B_130
W10004_0361/PHK76,127.6238675338137,B_130
W10004_0361/PHP02,111.80560215984559,B_110
W10004_0361/PHZ51,130.56078072039912,B_130
W10004_0362/PHK76,127.6238675338137,B_130
W10004_0362/PHP02,108.53951235147883,B_108
W10004_0362/PHZ51,130.56078072039912,B_130
W10004_0380/PHK76,127.6238675338137,B_130
W10004_0380/PHP02,108.53951235147883,B_108
W10004_0380/PHZ51,130.7322132045455,B_130
W10004_0381/PHK76,127.6238675338137,B_130
W10004_0381/PHP02,108.53951235147883,B_108
W10004_0381/PHZ51,131.04136751248944,B_130
W10004_0383/PHK76,127.6238675338137,B_130
W10004_0383/PHP02,108.53951235147883,B_108
W10004_0383/PHZ51,130.7322132045455,B_130
W10004_0389/PHK76,127.6238675338137,B_130
W10004_0389/PHP02,108.53951235147883,B_108
W10004_0389/PHZ51,130.7322132045455,B_130
W10004_0393/PHK76,127.68806902397661,B_130
W10004_0393/PHP02,111.80560215984559,B_110
W10004_0393/PHZ51,130.56078072039912,B_130
W10004_0394/PHK76,127.6238675338137,B_130
W10004_0394/PHP02,108.53951235147883,B_108
W10004_0394/PHZ51,130.64649696247233,B_130
W10004_0395/PHK76,127.6238675338137,B_130
W10004_0395/PHP02,108.53951235147883,B_108
W10004_0395/PHZ51,130.56078072039912,B_130
W10004_0396/PHK76,127.68806902397661,B_130
W10004_0396/PHP02,108.53951235147883,B_108
W10004_0396/PHZ51,130.56078072039912,B_130
W10004_0403/PHK76,127.6238675338137,B_130
W10004_0403/PHP02,111.80560215984559,B_110
W10004_0403/PHZ51,131.04136751248944,B_130
W10004_0409/PHK76,127.6238675338137,B_130
W10004_0409/PHP02,111.80560215984559,B_110
W10004_0409/PHZ51,130.7322132045455,B_130
W10004_0410/PHK76,127.6238675338137,B_130
W10004_0410/PHP02,108.53951235147883,B_108
W10004_0410/PHZ51,130.7322132045455,B_130
W10004_0412/PHK76,127.6238675338137,B_130
W10004_0412/PHP02,108.53951235147883,B_108
W10004_0412/PHZ51,130.56078072039912,B_130
W10004_0417/PHK76,127.6238675338137,B_130
W10004_0417/PHP02,108.53951235147883,B_108
W10004_0417/PHZ51,130.56078072039912,B_130
W10004_0419/PHK76,127.6238675338137,B_130
W10004_0419/PHP02,108.53951235147883,B_108
W10004_0419/PHZ51,131.04136751248944,B_130
W10004_0424/PHK76,127.6238675338137,B_130
W10004_0424/PHP02,108.53951235147883,B_108
W10004_0424/PHZ51,130.56078072039912,B_130
W10004_0427/PHK76,127.6238675338137,B_130
W10004_0427/PHP02,111.80560215984559,B_110
W10004_0427/PHZ51,130.7322132045455,B_130
W10004_0430/PHK76,127.6238675338137,B_130
W10004_0430/PHP02,108.53951235147883,B_108
W10004_0430/PHZ51,130.7322132045455,B_130
W10004_0465/PHK76,127.6238675338137,B_130
W10004_0465/PHP02,108.53951235147883,B_108
W10004_0465/PHZ51,131.04136751248944,B_130
W10004_0467/PHK76,127.6238675338137,B_130
W10004_0467/PHP02,108.53951235147883,B_108
W10004_0467/PHZ51,130.56078072039912,B_130
W10004_0474/PHK76,127.68806902397661,B_130
W10004_0474/PHP02,108.53951235147883,B_108
W10004_0474/PHZ51,130.7322132045455,B_130
W10004_0476/PHK76,127.68806902397661,B_130
W10004_0476/PHP02,111.80560215984559,B_110
W10004_0476/PHZ51,130.56078072039912,B_130
W10004_0487/PHK76,127.6238675338137,B_130
W10004_0487/PHP02,108.53951235147883,B_108
W10004_0487/PHZ51,130.7322132045455,B_130
W10004_0498/PHK76,127.68806902397661,B_130
W10004_0498/PHP02,108.53951235147883,B_108
W10004_0498/PHZ51,130.7322132045455,B_130
W10004_0501/PHK76,127.6238675338137,B_130
W10004_0501/PHP02,108.53951235147883,B_108
W10004_0501/PHZ51,130.7322132045455,B_130
W10004_0505/PHK76,127.6238675338137,B_130
W10004_0505/PHP02,108.53951235147883,B_108
W10004_0505/PHZ51,130.7322132045455,B_130
W10004_0601/PHK76,127.6238675338137,B_130
W10004_0601/PHP02,108.53951235147883,B_108
W10004_0601/PHZ51,131.04136751248944,B_130
W10004_0602/PHK76,127.6238675338137,B_130
W10004_0602/PHP02,108.53951235147883,B_108
W10004_0602/PHZ51,130.56078072039912,B_130
W10004_0608/PHK76,127.6238675338137,B_130
W10004_0608/PHP02,108.53951235147883,B_108
W10004_0608/PHZ51,131.04136751248944,B_130
W10004_0609/PHZ51,125.38337274224212,B_120
W10004_0612/PHK76,127.6238675338137,B_130
W10004_0612/PHP02,111.80560215984559,B_110
W10004_0612/PHZ51,130.7322132045455,B_130
W10004_0614/PHK76,127.6238675338137,B_130
W10004_0614/PHP02,108.53951235147883,B_108
W10004_0614/PHZ51,130.7322132045455,B_130
W10004_0616/PHK76,127.6238675338137,B_130
W10004_0616/PHP02,108.53951235147883,B_108
W10004_0616/PHZ51,130.7322132045455,B_130
W10004_0618/PHK76,127.68806902397661,B_130
W10004_0618/PHP02,108.53951235147883,B_108
W10004_0618/PHZ51,130.7322132045455,B_130
W10004_0619/PHK76,127.6238675338137,B_130
W10004_0619/PHP02,108.53951235147883,B_108
W10004_0619/PHZ51,130.7322132045455,B_130
W10004_0620/PHK76,127.6238675338137,B_130
W10004_0620/PHP02,108.53951235147883,B_108
W10004_0620/PHZ51,130.56078072039912,B_130
W10004_0622/PHK76,127.6238675338137,B_130
W10004_0622/PHP02,108.53951235147883,B_108
W10004_0622/PHZ51,130.56078072039912,B_130
W10004_0624/PHK76,127.6238675338137,B_130
W10004_0624/PHP02,108.53951235147883,B_108
W10004_0624/PHZ51,130.7322132045455,B_130
W10004_0625/PHK76,127.6238675338137,B_130
W10004_0625/PHP02,111.80560215984559,B_110
W10004_0625/PHZ51,130.7322132045455,B_130
W10004_0626/PHK76,127.68806902397661,B_130
W10004_0626/PHP02,108.53951235147883,B_108
W10004_0626/PHZ51,130.7322132045455,B_130
W10004_0628/PHK76,127.6238675338137,B_130
W10004_0628/PHP02,111.80560215984559,B_110
W10004_0628/PHZ51,130.7322132045455,B_130
W10004_0631/PHK76,127.6238675338137,B_130
W10004_0631/PHP02,108.53951235147883,B_108
W10004_0631/PHZ51,130.56078072039912,B_130
W10004_0632/PHK76,127.6238675338137,B_130
W10004_0632/PHP02,108.53951235147883,B_108
W10004_0632/PHZ51,130.56078072039912,B_130
W10004_0636/PHK76,129.12442487218786,B_130
W10004_0636/PHP02,108.53951235147883,B_108
W10004_0636/PHZ51,130.56078072039912,B_130
W10004_0637/PHK76,127.6238675338137,B_130
W10004_0637/PHP02,108.53951235147883,B_108
W10004_0637/PHZ51,130.7322132045455,B_130
W10004_0639/PHK76,127.6238675338137,B_130
W10004_0639/PHP02,111.80560215984559,B_110
W10004_0639/PHZ51,130.7322132045455,B_130
W10004_0644/PHK76,127.6238675338137,B_130
W10004_0644/PHP02,108.53951235147883,B_108
W10004_0644/PHZ51,130.7322132045455,B_130
W10004_0645/PHK76,127.6238675338137,B_130
W10004_0645/PHP02,108.53951235147883,B_108
W10004_0645/PHZ51,131.04136751248944,B_130
W10004_0646/PHK76,127.6238675338137,B_130
W10004_0646/PHP02,108.53951235147883,B_108
W10004_0646/PHZ51,130.7322132045455,B_130
W10004_0649/PHK76,127.6238675338137,B_130
W10004_0649/PHP02,111.80560215984559,B_110
W10004_0649/PHZ51,130.7322132045455,B_130
W10004_0650/PHK76,130.56078072039912,B_130
W10004_0650/PHP02,108.53951235147883,B_108
W10004_0650/PHZ51,130.56078072039912,B_130
W10004_0651/PHK76,127.6238675338137,B_130
W10004_0651/PHP02,108.53951235147883,B_108
W10004_0651/PHZ51,131.04136751248944,B_130
W10004_0654/PHK76,127.6238675338137,B_130
W10004_0654/PHP02,111.80560215984559,B_110
W10004_0654/PHZ51,130.7322132045455,B_130
W10004_0658/PHK76,127.6238675338137,B_130
W10004_0658/PHP02,108.53951235147883,B_108
W10004_0658/PHZ51,130.7322132045455,B_130
W10004_0659/PHK76,127.6238675338137,B_130
W10004_0659/PHP02,108.53951235147883,B_108
W10004_0659/PHZ51,130.56078072039912,B_130
W10004_0661/PHK76,127.6238675338137,B_130
W10004_0661/PHP02,108.53951235147883,B_108
W10004_0661/PHZ51,131.04136751248944,B_130
W10004_0664/PHK76,127.6238675338137,B_130
W10004_0664/PHP02,108.53951235147883,B_108
W10004_0664/PHZ51,130.56078072039912,B_130
W10004_0665/PHZ51,125.38337274224212,B_120
W10004_0667/PHK76,127.6238675338137,B_130
W10004_0667/PHP02,108.53951235147883,B_108
W10004_0667/PHZ51,130.7322132045455,B_130
W10004_0669/PHK76,127.6238675338137,B_130
W10004_0669/PHP02,108.53951235147883,B_108
W10004_0669/PHZ51,130.56078072039912,B_130
W10004_0672/PHK76,127.68806902397661,B_130
W10004_0672/PHP02,108.53951235147883,B_108
W10004_0672/PHZ51,130.7322132045455,B_130
W10004_0673/PHK76,127.68806902397661,B_130
W10004_0673/PHP02,111.80560215984559,B_110
W10004_0673/PHZ51,130.56078072039912,B_130
W10004_0674/PHK76,127.68806902397661,B_130
W10004_0674/PHP02,108.53951235147883,B_108
W10004_0674/PHZ51,130.56078072039912,B_130
W10004_0675/PHK76,127.68806902397661,B_130
W10004_0675/PHP02,108.53951235147883,B_108
W10004_0675/PHZ51,130.56078072039912,B_130
W10004_0678/PHK76,127.6238675338137,B_130
W10004_0678/PHP02,108.53951235147883,B_108
W10004_0678/PHZ51,130.7322132045455,B_130
W10004_0680/PHK76,127.68806902397661,B_130
W10004_0680/PHP02,111.80560215984559,B_110
W10004_0680/PHZ51,130.56078072039912,B_130
W10004_0682/PHK76,127.68806902397661,B_130
W10004_0682/PHP02,108.53951235147883,B_108
W10004_0682/PHZ51,130.7322132045455,B_130
W10004_0684/PHK76,127.6238675338137,B_130
W10004_0684/PHP02,111.80560215984559,B_110
W10004_0684/PHZ51,131.04136751248944,B_130
W10004_0685/PHK76,127.6238675338137,B_130
W10004_0685/PHP02,108.53951235147883,B_108
W10004_0685/PHZ51,131.04136751248944,B_130
W10004_0687/PHK76,127.6238675338137,B_130
W10004_0687/PHP02,111.80560215984559,B_110
W10004_0687/PHZ51,130.7322132045455,B_130
W10004_0688/PHK76,127.6238675338137,B_130
W10004_0688/PHP02,111.80560215984559,B_110
W10004_0688/PHZ51,130.7322132045455,B_130
W10004_0689/PHK76,127.6238675338137,B_130
W10004_0689/PHP02,108.53951235147883,B_108
W10004_0689/PHZ51,130.7322132045455,B_130
W10004_0691/PHK76,127.6238675338137,B_130
W10004_0691/PHP02,105.27342254311209,B_105
W10004_0691/PHZ51,130.56078072039912,B_130
W10004_0695/PHK76,127.6238675338137,B_130
W10004_0695/PHP02,111.80560215984559,B_110
W10004_0695/PHZ51,130.64649696247233,B_130
W10004_0696/PHK76,127.6238675338137,B_130
W10004_0696/PHP02,108.53951235147883,B_108
W10004_0696/PHZ51,130.7322132045455,B_130
W10004_0697/PHK76,127.6238675338137,B_130
W10004_0697/PHP02,108.53951235147883,B_108
W10004_0697/PHZ51,130.7322132045455,B_130
W10004_0701/PHK76,127.6238675338137,B_130
W10004_0701/PHP02,108.53951235147883,B_108
W10004_0701/PHZ51,130.7322132045455,B_130
W10004_0702/PHK76,127.6238675338137,B_130
W10004_0702/PHP02,108.53951235147883,B_108
W10004_0702/PHZ51,130.7322132045455,B_130
W10004_0703/PHK76,127.68806902397661,B_130
W10004_0703/PHP02,111.80560215984559,B_110
W10004_0703/PHZ51,130.56078072039912,B_130
W10004_0704/PHK76,127.68806902397661,B_130
W10004_0704/PHP02,108.53951235147883,B_108
W10004_0704/PHZ51,130.56078072039912,B_130
W10004_0705/PHK76,127.68806902397661,B_130
W10004_0705/PHP02,111.80560215984559,B_110
W10004_0705/PHZ51,130.7322132045455,B_130
W10004_0707/PHK76,127.68806902397661,B_130
W10004_0707/PHP02,108.53951235147883,B_108
W10004_0707/PHZ51,130.56078072039912,B_130
W10004_0711/PHK76,127.6238675338137,B_130
W10004_0711/PHP02,108.53951235147883,B_108
W10004_0711/PHZ51,130.56078072039912,B_130
W10004_0712/PHK76,127.6238675338137,B_130
W10004_0712/PHP02,108.53951235147883,B_108
W10004_0712/PHZ51,130.7322132045455,B_130
W10004_0713/PHK76,127.6238675338137,B_130
W10004_0713/PHP02,108.53951235147883,B_108
W10004_0713/PHZ51,130.7322132045455,B_130
W10004_0714/PHK76,127.6238675338137,B_130
W10004_0714/PHP02,111.80560215984559,B_110
W10004_0714/PHZ51,131.04136751248944,B_130
W10004_0715/PHK76,127.6238675338137,B_130
W10004_0715/PHP02,108.53951235147883,B_108
W10004_0715/PHZ51,130.56078072039912,B_130
W10004_0717/PHK76,127.6238675338137,B_130
W10004_0717/PHP02,108.53951235147883,B_108
W10004_0717/PHZ51,130.56078072039912,B_130
W10004_0723/PHK76,126.4572181947949,B_130
W10004_0723/PHP02,108.53951235147883,B_108
W10004_0723/PHZ51,130.56078072039912,B_130
W10004_0727/PHK76,127.6238675338137,B_130
W10004_0727/PHP02,108.53951235147883,B_108
W10004_0727/PHZ51,130.56078072039912,B_130
W10004_0729/PHK76,127.6238675338137,B_130
W10004_0729/PHP02,111.80560215984559,B_110
W10004_0729/PHZ51,130.7322132045455,B_130
W10004_0732/PHK76,127.6238675338137,B_130
W10004_0732/PHP02,108.53951235147883,B_108
W10004_0732/PHZ51,130.64649696247233,B_130
W10004_0733/PHK76,127.6238675338137,B_130
W10004_0733/PHP02,111.80560215984559,B_110
W10004_0733/PHZ51,130.64649696247233,B_130
W10004_0734/PHK76,127.6238675338137,B_130
W10004_0734/PHP02,108.53951235147883,B_108
W10004_0734/PHZ51,130.56078072039912,B_130
W10004_0736/PHK76,127.6238675338137,B_130
W10004_0736/PHP02,108.53951235147883,B_108
W10004_0736/PHZ51,130.7322132045455,B_130
W10004_0737/PHZ51,123.95102312733304,B_120
W10004_0741/PHK76,127.6238675338137,B_130
W10004_0741/PHP02,108.53951235147883,B_108
W10004_0741/PHZ51,131.04136751248944,B_130
W10004_0745/PHK76,127.6238675338137,B_130
W10004_0745/PHP02,108.53951235147883,B_108
W10004_0745/PHZ51,130.7322132045455,B_130
W10004_0746/PHK76,127.68806902397661,B_130
W10004_0746/PHP02,111.80560215984559,B_110
W10004_0746/PHZ51,130.7322132045455,B_130
W10004_0747/PHK76,127.6238675338137,B_130
W10004_0747/PHP02,108.53951235147883,B_108
W10004_0747/PHZ51,130.56078072039912,B_130
W10004_0751/PHK76,127.6238675338137,B_130
W10004_0751/PHP02,108.53951235147883,B_108
W10004_0751/PHZ51,130.56078072039912,B_130
W10004_0754/PHK76,127.6238675338137,B_130
W10004_0754/PHP02,108.53951235147883,B_108
W10004_0754/PHZ51,130.56078072039912,B_130
W10004_0756/PHK76,127.6238675338137,B_130
W10004_0756/PHP02,108.53951235147883,B_108
W10004_0756/PHZ51,131.04136751248944,B_130
W10004_0757/PHK76,127.6238675338137,B_130
W10004_0757/PHP02,111.80560215984559,B_110
W10004_0757/PHZ51,131.04136751248944,B_130
W10004_0760/PHK76,127.6238675338137,B_130
W10004_0760/PHP02,111.80560215984559,B_110
W10004_0760/PHZ51,130.56078072039912,B_130
W10004_0768/PHK76,127.6238675338137,B_130
W10004_0768/PHP02,108.53951235147883,B_108
W10004_0768/PHZ51,131.04136751248944,B_130
W10004_0771/PHK76,127.6238675338137,B_130
W10004_0771/PHP02,108.53951235147883,B_108
W10004_0771/PHZ51,130.56078072039912,B_130
W10004_0773/PHK76,127.6238675338137,B_130
W10004_0773/PHP02,108.53951235147883,B_108
W10004_0773/PHZ51,130.56078072039912,B_130
W10004_0774/PHK76,127.6238675338137,B_130
W10004_0774/PHP02,111.80560215984559,B_110
W10004_0774/PHZ51,130.7322132045455,B_130
W10004_0775/PHK76,127.6238675338137,B_130
W10004_0775/PHP02,108.53951235147883,B_108
W10004_0775/PHZ51,131.04136751248944,B_130
W10004_0776/PHK76,129.12442487218786,B_130
W10004_0776/PHP02,108.53951235147883,B_108
W10004_0776/PHZ51,130.56078072039912,B_130
W10004_0779/PHK76,127.6238675338137,B_130
W10004_0779/PHP02,108.53951235147883,B_108
W10004_0779/PHZ51,130.7322132045455,B_130
W10004_0781/PHK76,127.6238675338137,B_130
W10004_0781/PHP02,108.53951235147883,B_108
W10004_0781/PHZ51,130.7322132045455,B_130
W10004_0782/PHK76,127.68806902397661,B_130
W10004_0782/PHP02,108.53951235147883,B_108
W10004_0782/PHZ51,130.7322132045455,B_130
W10004_0783/PHK76,127.68806902397661,B_130
W10004_0783/PHP02,108.53951235147883,B_108
W10004_0783/PHZ51,130.56078072039912,B_130
W10004_0784/PHK76,129.12442487218786,B_130
W10004_0784/PHP02,108.53951235147883,B_108
W10004_0784/PHZ51,130.56078072039912,B_130
W10004_0787/PHK76,126.393016704632,B_130
W10004_0787/PHP02,108.53951235147883,B_108
W10004_0787/PHZ51,130.56078072039912,B_130
W10004_0789/PHK76,127.6238675338137,B_130
W10004_0789/PHP02,111.80560215984559,B_110
W10004_0789/PHZ51,130.7322132045455,B_130
W10004_0792/PHK76,127.68806902397661,B_130
W10004_0792/PHP02,108.53951235147883,B_108
W10004_0792/PHZ51,127.68806902397661,B_130
W10004_0794/PHK76,127.6238675338137,B_130
W10004_0794/PHP02,108.53951235147883,B_108
W10004_0794/PHZ51,131.04136751248944,B_130
W10004_0795/PHK76,127.6238675338137,B_130
W10004_0795/PHP02,108.53951235147883,B_108
W10004_0795/PHZ51,130.56078072039912,B_130
W10004_0798/PHK76,127.6238675338137,B_130
W10004_0798/PHP02,108.53951235147883,B_108
W10004_0798/PHZ51,130.7322132045455,B_130
W10004_0799/PHK76,127.68806902397661,B_130
W10004_0799/PHP02,108.53951235147883,B_108
W10004_0799/PHZ51,130.7322132045455,B_130
W10004_0800/PHK76,127.6238675338137,B_130
W10004_0800/PHP02,108.53951235147883,B_108
W10004_0800/PHZ51,130.56078072039912,B_130
W10004_0801/PHK76,127.6238675338137,B_130
W10004_0801/PHP02,108.53951235147883,B_108
W10004_0801/PHZ51,131.04136751248944,B_130
W10004_0802/PHK76,127.6238675338137,B_130
W10004_0802/PHP02,108.53951235147883,B_108
W10004_0802/PHZ51,130.7322132045455,B_130
W10004_0803/PHK76,127.68806902397661,B_130
W10004_0803/PHP02,108.53951235147883,B_108
W10004_0803/PHZ51,130.7322132045455,B_130
W10004_0806/PHK76,127.6238675338137,B_130
W10004_0806/PHP02,111.80560215984559,B_110
W10004_0806/PHZ51,130.7322132045455,B_130
W10004_0807/PHK76,127.68806902397661,B_130
W10004_0807/PHP02,108.53951235147883,B_108
W10004_0807/PHZ51,131.04136751248944,B_130
W10004_0812/PHK76,127.6238675338137,B_130
W10004_0812/PHP02,111.80560215984559,B_110
W10004_0812/PHZ51,130.7322132045455,B_130
W10004_0814/PHK76,127.6238675338137,B_130
W10004_0814/PHP02,108.53951235147883,B_108
W10004_0814/PHZ51,130.7322132045455,B_130
W10004_0815/PHK76,127.6238675338137,B_130
W10004_0815/PHP02,108.53951235147883,B_108
W10004_0815/PHZ51,130.7322132045455,B_130
W10004_0818/PHK76,127.6238675338137,B_130
W10004_0818/PHP02,108.53951235147883,B_108
W10004_0818/PHZ51,130.7322132045455,B_130
W10004_0819/PHK76,127.6238675338137,B_130
W10004_0819/PHP02,108.53951235147883,B_108
W10004_0819/PHZ51,130.56078072039912,B_130
W10004_0820/PHK76,127.6238675338137,B_130
W10004_0820/PHP02,108.53951235147883,B_108
W10004_0820/PHZ51,130.7322132045455,B_130
W10004_0822/PHK76,127.6238675338137,B_130
W10004_0822/PHP02,108.53951235147883,B_108
W10004_0822/PHZ51,130.56078072039912,B_130
W10004_0823/PHK76,127.6238675338137,B_130
W10004_0823/PHP02,108.53951235147883,B_108
W10004_0823/PHZ51,130.7322132045455,B_130
W10004_0826/PHK76,127.6238675338137,B_130
W10004_0826/PHP02,108.53951235147883,B_108
W10004_0826/PHZ51,130.56078072039912,B_130
W10004_0827/PHK76,127.6238675338137,B_130
W10004_0827/PHP02,108.53951235147883,B_108
W10004_0827/PHZ51,130.7322132045455,B_130
W10004_0828/PHK76,127.6238675338137,B_130
W10004_0828/PHP02,108.53951235147883,B_108
W10004_0828/PHZ51,130.7322132045455,B_130
W10004_0830/PHK76,127.68806902397661,B_130
W10004_0830/PHP02,111.80560215984559,B_110
W10004_0830/PHZ51,130.56078072039912,B_130
W10004_0832/PHK76,127.6238675338137,B_130
W10004_0832/PHP02,108.53951235147883,B_108
W10004_0832/PHZ51,131.04136751248944,B_130
W10004_0833/PHK76,127.6238675338137,B_130
W10004_0833/PHP02,111.80560215984559,B_110
W10004_0833/PHZ51,131.04136751248944,B_130
W10004_0834/PHK76,127.68806902397661,B_130
W10004_0834/PHP02,108.53951235147883,B_108
W10004_0834/PHZ51,131.04136751248944,B_130
W10004_0836/PHK76,127.6238675338137,B_130
W10004_0836/PHP02,108.53951235147883,B_108
W10004_0836/PHZ51,130.7322132045455,B_130
W10004_0837/PHK76,127.68806902397661,B_130
W10004_0837/PHP02,108.53951235147883,B_108
W10004_0837/PHZ51,130.64649696247233,B_130
W10004_0840/PHK76,127.6238675338137,B_130
W10004_0840/PHP02,108.53951235147883,B_108
W10004_0840/PHZ51,130.64649696247233,B_130
