Env,Year,Date_Planted,Latitude,Longitude,Genetics
WIH2_2017,2017,2017-05-11,43.3246415,-89.33688774999999,B_108
WIH2_2017,2017,2017-05-11,43.3246415,-89.33688774999999,B_103
WIH2_2017,2017,2017-05-11,43.3246415,-89.33688774999999,B_95
GAH2_2018,2018,2018-05-01,33.71560925,-83.30894674999999,B_120
GAH2_2018,2018,2018-05-01,33.71560925,-83.30894674999999,B_130
GAH2_2018,2018,2018-05-01,33.71560925,-83.30894674999999,B_115
GAH2_2018,2018,2018-05-01,33.71560925,-83.30894674999999,B_110
INH1_2018,2018,2018-05-07,40.4787825,-86.9898145,B_120
INH1_2018,2018,2018-05-07,40.4787825,-86.9898145,B_130
INH1_2018,2018,2018-05-07,40.4787825,-86.9898145,B_115
INH1_2018,2018,2018-05-07,40.4787825,-86.9898145,B_110
MIH1_2018,2018,2018-05-28,42.689234,-84.49755575,B_105
MIH1_2018,2018,2018-05-28,42.689234,-84.49755575,B_108
MIH1_2018,2018,2018-05-28,42.689234,-84.49755575,B_110
MIH1_2018,2018,2018-05-28,42.689234,-84.49755575,B_120
MIH1_2018,2018,2018-05-28,42.689234,-84.49755575,B_103
MIH1_2018,2018,2018-05-28,42.689234,-84.49755575,B_115
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_120
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_130
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_100
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_115
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_110
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_105
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_112
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_108
MNH1_2018,2018,2018-05-24,44.070447210000005,-93.5349412725,B_103
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_120
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_115
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_130
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_110
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_105
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_108
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_103
MOH1_1_2018,2018,2018-05-17,38.89791675,-92.20952075,B_112
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_120
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_130
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_110
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_115
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_105
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_108
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_103
MOH1_2_2018,2018,2018-05-17,38.895554250000004,-92.20964575,B_112
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_120
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_115
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_130
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_110
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_105
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_108
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_103
NCH1_2018,2018,2018-05-08,35.6667825,-78.492372,B_112
NYH2_2018,2018,2018-05-18,42.72611075,-76.65530175,B_108
NYH2_2018,2018,2018-05-18,42.72611075,-76.65530175,B_103
NYH2_2018,2018,2018-05-18,42.72611075,-76.65530175,B_105
NYH2_2018,2018,2018-05-18,42.72611075,-76.65530175,B_120
NYH2_2018,2018,2018-05-18,42.72611075,-76.65530175,B_115
NYH2_2018,2018,2018-05-18,42.72611075,-76.65530175,B_110
NYH3_2018,2018,2018-05-18,42.7261605,-76.6556765,B_120
NYH3_2018,2018,2018-05-18,42.7261605,-76.6556765,B_110
NYH3_2018,2018,2018-05-18,42.7261605,-76.6556765,B_115
NYH3_2018,2018,2018-05-18,42.7261605,-76.6556765,B_130
NYH3_2018,2018,2018-05-18,42.7261605,-76.6556765,B_108
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_110
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_105
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_108
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_120
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_103
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_100
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_115
WIH1_2018,2018,2018-05-08,43.0544,-89.5317,B_112
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_120
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_130
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_115
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_100
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_110
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_105
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_108
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_103
WIH2_2018,2018,2018-05-19,43.38075,-89.38645,B_112
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_108
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_105
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_120
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_110
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_112
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_103
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_115
DEH1_2019,2019,2019-05-09,38.670675,-75.43322500000001,B_130
GAH1_2019,2019,2019-03-28,31.50582525,-83.55515025,B_120
GAH1_2019,2019,2019-03-28,31.50582525,-83.55515025,B_130
GAH1_2019,2019,2019-03-28,31.50582525,-83.55515025,B_115
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_108
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_120
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_105
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_110
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_130
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_112
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_115
GAH2_2019,2019,2019-04-12,33.7204165,-83.308125,B_103
IAH2_2019,2019,2019-04-26,42.065834984999995,-94.72067796,B_120
IAH2_2019,2019,2019-04-26,42.065834984999995,-94.72067796,B_130
IAH2_2019,2019,2019-04-26,42.065834984999995,-94.72067796,B_115
IAH3_2019,2019,2019-05-06,41.97593131,-92.2431060325,B_120
IAH3_2019,2019,2019-05-06,41.97593131,-92.2431060325,B_115
IAH3_2019,2019,2019-05-06,41.97593131,-92.2431060325,B_130
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_120
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_115
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_130
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_103
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_105
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_108
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_112
IAH4_2019,2019,2019-06-03,42.031937975000005,-93.7933321275,B_110
INH1_2019,2019,2019-06-05,40.477063,-87.00020175,B_120
INH1_2019,2019,2019-06-05,40.477063,-87.00020175,B_115
INH1_2019,2019,2019-06-05,40.477063,-87.00020175,B_130
MIH1_2019,2019,2019-05-27,42.70789125,-84.4706665,B_105
MIH1_2019,2019,2019-05-27,42.70789125,-84.4706665,B_103
MIH1_2019,2019,2019-05-27,42.70789125,-84.4706665,B_108
MIH1_2019,2019,2019-05-27,42.70789125,-84.4706665,B_120
MIH1_2019,2019,2019-05-27,42.70789125,-84.4706665,B_112
MIH1_2019,2019,2019-05-27,42.70789125,-84.4706665,B_110
MIH1_2019,2019,2019-05-27,42.70789125,-84.4706665,B_115
MNH1_2019,2019,2019-06-03,44.0664117,-93.525004705,B_120
MNH1_2019,2019,2019-06-03,44.0664117,-93.525004705,B_115
MNH1_2019,2019,2019-06-03,44.0664117,-93.525004705,B_103
MNH1_2019,2019,2019-06-03,44.0664117,-93.525004705,B_105
MNH1_2019,2019,2019-06-03,44.0664117,-93.525004705,B_108
MNH1_2019,2019,2019-06-03,44.0664117,-93.525004705,B_112
MNH1_2019,2019,2019-06-03,44.0664117,-93.525004705,B_110
MOH1_2019,2019,2019-05-16,38.8956125,-92.20883,B_120
MOH1_2019,2019,2019-05-16,38.8956125,-92.20883,B_115
NEH1_2019,2019,2019-05-16,40.8604,-96.6159,B_120
NEH1_2019,2019,2019-05-16,40.8604,-96.6159,B_115
NEH2_2019,2019,2019-05-17,33.683219771598594,-101.8228099023082,B_120
NEH2_2019,2019,2019-05-17,33.683219771598594,-101.8228099023082,B_115
NEH2_2019,2019,2019-06-08,33.683219771598594,-101.8228099023082,B_120
NEH2_2019,2019,2019-06-08,33.683219771598594,-101.8228099023082,B_115
NYH1_2019,2019,2019-06-03,42.7288875,-76.65152083499999,B_108
NYH1_2019,2019,2019-06-03,42.7288875,-76.65152083499999,B_105
NYH1_2019,2019,2019-06-03,42.7288875,-76.65152083499999,B_120
NYH1_2019,2019,2019-06-03,42.7288875,-76.65152083499999,B_103
NYH1_2019,2019,2019-06-03,42.7288875,-76.65152083499999,B_112
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_108
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_105
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_103
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_120
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_110
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_115
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_112
NYH3_2019,2019,2019-05-23,42.7321756,-76.65345462500001,B_120
NYH3_2019,2019,2019-05-23,42.7321756,-76.65345462500001,B_115
NYH3_2019,2019,2019-05-23,42.7321756,-76.65345462500001,B_130
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_120
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_103
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_108
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_105
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_110
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_115
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_112
SCH1_2019,2019,2019-05-02,34.622482250000004,-82.73756775,B_120
SCH1_2019,2019,2019-05-02,34.622482250000004,-82.73756775,B_130
SCH1_2019,2019,2019-05-02,34.622482250000004,-82.73756775,B_115
TXH1_2019,2019,2019-03-20,30.546318,-96.4329965,B_120
TXH1_2019,2019,2019-03-20,30.546318,-96.4329965,B_115
TXH1_2019,2019,2019-03-20,30.546318,-96.4329965,B_130
TXH2_2019,2019,2019-03-20,30.546318,-96.4329965,B_120
TXH2_2019,2019,2019-03-20,30.546318,-96.4329965,B_115
TXH2_2019,2019,2019-03-20,30.546318,-96.4329965,B_130
TXH3_2019,2019,2019-03-20,30.546318,-96.4329965,B_120
TXH3_2019,2019,2019-03-20,30.546318,-96.4329965,B_130
TXH3_2019,2019,2019-03-20,30.546318,-96.4329965,B_115
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_103
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_105
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_120
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_108
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_112
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_110
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_115
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_120
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_115
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_130
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_108
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_105
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_103
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_110
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_112
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_130
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_110
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_108
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_120
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_105
GAH1_2020,2020,2020-04-01,31.5079775,-83.558517,B_130
GAH1_2020,2020,2020-04-01,31.5079775,-83.558517,B_120
GAH2_2020,2020,2020-05-05,33.72355555,-83.30265185,B_130
GAH2_2020,2020,2020-05-05,33.72355555,-83.30265185,B_120
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_130
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_120
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_110
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_115
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_108
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_110
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_120
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_115
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_105
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_130
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_108
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_120
MNH1_2020,2020,2020-05-07,44.0690783925,-93.5326302825,B_120
MNH1_2020,2020,2020-05-07,44.0690783925,-93.5326302825,B_115
MNH1_2020,2020,2020-05-07,44.0690783925,-93.5326302825,B_110
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_110
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_130
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_105
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_130
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_120
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_110
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_108
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_105
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_120
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_130
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_115
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_110
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_108
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_105
NEH1_2020,2020,2020-05-12,40.851785,-96.61667,B_130
NEH1_2020,2020,2020-05-12,40.851785,-96.61667,B_120
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_108
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_110
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_120
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_130
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_105
NYH2_2020,2020,2020-05-23,42.73230075,-76.65036275,B_120
NYH2_2020,2020,2020-05-23,42.73230075,-76.65036275,B_115
NYH3_2020,2020,2020-05-22,42.73227475,-76.65137050000001,B_130
NYH3_2020,2020,2020-05-22,42.73227475,-76.65137050000001,B_110
NYH3_2020,2020,2020-05-22,42.73227475,-76.65137050000001,B_120
NYH3_2020,2020,2020-05-23,42.73227475,-76.65137050000001,B_120
NYS1_2020,2020,2020-05-22,42.7322645,-76.65174300000001,B_110
NYS1_2020,2020,2020-05-22,42.7322645,-76.65174300000001,B_120
NYS1_2020,2020,2020-05-22,42.7322645,-76.65174300000001,B_115
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_108
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_110
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_120
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_130
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_105
SCH1_2020,2020,2020-05-11,34.62225,-82.736661,B_130
SCH1_2020,2020,2020-05-11,34.62225,-82.736661,B_120
SCH1_2020,2020,2020-05-12,34.62225,-82.736661,B_120
SCH1_2020,2020,2020-05-12,34.62225,-82.736661,B_115
SCH1_2020,2020,2020-05-12,34.62225,-82.736661,B_110
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_130
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_120
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_110
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_115
TXH2_2020,2020,2020-03-11,30.53825625,-96.42790225,B_120
TXH2_2020,2020,2020-03-11,30.53825625,-96.42790225,B_130
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_130
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_120
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_110
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_115
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_108
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_120
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_110
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_130
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_105
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_130
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_108
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_110
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_120
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_115
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_105
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_110
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_108
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_130
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_120
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_115
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_105
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_130
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_120
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_108
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_110
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_105
GAH2_2021,2021,2021-04-14,33.7154545725,-83.30972048999999,B_130
GAH2_2021,2021,2021-04-14,33.7154545725,-83.30972048999999,B_120
GAH2_2021,2021,2021-04-14,33.7154545725,-83.30972048999999,B_110
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_130
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_120
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_108
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_110
IAH2_2021,2021,2021-04-27,42.065842895,-94.72081685,B_105
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_120
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_130
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_108
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_110
IAH3_2021,2021,2021-05-06,41.97582495,-92.24308745,B_105
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_120
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_130
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_110
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_108
IAH4_2021,2021,2021-04-28,41.998326022499995,-93.694298175,B_105
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_130
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_120
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_115
INH1_2021,2021,2021-05-24,40.477062,-86.99766525000001,B_110
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_108
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_120
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_110
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_115
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_105
MIH1_2021,2021,2021-05-13,42.707751,-84.47058725,B_130
NEH1_2021,2021,2021-05-07,40.8603518,-96.59670298,B_130
NEH1_2021,2021,2021-05-07,40.8603518,-96.59670298,B_120
NEH2_2021,2021,2021-05-10,41.061911275,-100.748892675,B_130
NEH2_2021,2021,2021-05-10,41.061911275,-100.748892675,B_120
NEH3_2021,2021,2021-05-21,41.089739824999995,-100.779377525,B_130
NEH3_2021,2021,2021-05-21,41.089739824999995,-100.779377525,B_120
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_108
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_110
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_120
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_130
NYH2_2021,2021,2021-05-20,42.733264,-76.65611875,B_105
NYH3_2021,2021,2021-05-20,42.73332500000001,-76.65519325,B_130
NYH3_2021,2021,2021-05-20,42.73332500000001,-76.65519325,B_120
NYS1_2021,2021,2021-05-20,42.7322645,-76.65174300000001,B_120
NYS1_2021,2021,2021-05-20,42.7322645,-76.65174300000001,B_110
NYS1_2021,2021,2021-05-20,42.7322645,-76.65174300000001,B_115
SCH1_2021,2021,2021-04-13,34.62254625,-82.73710325,B_130
SCH1_2021,2021,2021-04-13,34.62254625,-82.73710325,B_120
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_120
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_130
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_115
SCH1_2021,2021,2021-05-02,34.62254625,-82.73710325,B_110
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_130
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_120
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_115
TXH1_2021,2021,2021-03-10,30.5383629325,-96.4278095325,B_110
TXH2_2021,2021,2021-03-10,30.53788219,-96.428361205,B_130
TXH2_2021,2021,2021-03-10,30.53788219,-96.428361205,B_120
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_130
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_120
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_110
TXH3_2021,2021,2021-04-09,30.5388280175,-96.4273201675,B_115
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_108
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_105
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_110
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_120
WIH1_2021,2021,2021-05-10,43.05537,-89.53039749999999,B_130
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_130
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_120
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_108
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_110
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_115
WIH2_2021,2021,2021-05-24,43.320069,-89.33172575,B_105
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_108
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_110
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_120
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_130
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_115
WIH3_2021,2021,2021-04-29,44.114305,-89.544225,B_105
DEH1_2022,2022,2022-04-25,38.63775,-75.45824999999999,B_130
DEH1_2022,2022,2022-04-25,38.63775,-75.45824999999999,B_120
GAH1_2022,2022,2022-04-04,31.506032499999996,-83.55800500000001,B_130
GAH1_2022,2022,2022-04-04,31.506032499999996,-83.55800500000001,B_120
GAH2_2022,2022,2022-04-14,33.726664,-83.3044675,B_130
GAH2_2022,2022,2022-04-14,33.726664,-83.3044675,B_120
IAH2_2022,2022,2022-05-20,42.06749174750001,-94.729009495,B_130
IAH2_2022,2022,2022-05-20,42.06749174750001,-94.729009495,B_120
IAH3_2022,2022,2022-05-11,41.98786621,-92.25804885,B_130
IAH3_2022,2022,2022-05-11,41.98786621,-92.25804885,B_120
IAH3_2022,2022,2022-05-11,41.98786621,-92.25804885,B_115
IAH4_2022,2022,2022-05-22,41.994647505,-93.69042819,B_130
IAH4_2022,2022,2022-05-22,41.994647505,-93.69042819,B_120
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_130
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_120
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_115
INH1_2022,2022,2022-05-12,40.48251775,-87.00278825,B_110
MIH1_2022,2022,2022-05-20,42.70854325,-84.47056075,B_130
MIH1_2022,2022,2022-05-20,42.70854325,-84.47056075,B_120
MIH1_2022,2022,2022-05-20,42.70854325,-84.47056075,B_112
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_130
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_120
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_110
MOH2_2022,2022,2022-05-10,38.92892175,-92.3548775,B_115
NEH1_2022,2022,2022-05-10,40.85980333333334,-96.597845,B_130
NEH1_2022,2022,2022-05-10,40.85980333333334,-96.597845,B_120
NYH2_2022,2022,2022-05-12,42.73225125,-76.650192,B_130
NYH2_2022,2022,2022-05-12,42.73225125,-76.650192,B_120
NYH3_2022,2022,2022-05-12,42.732239,-76.650972,B_130
NYH3_2022,2022,2022-05-12,42.732239,-76.650972,B_120
OHH1_2022,2022,2022-06-04,39.8564825,-83.67284000000001,B_120
OHH1_2022,2022,2022-06-04,39.8564825,-83.67284000000001,B_130
OHH1_2022,2022,2022-06-04,39.8564825,-83.67284000000001,B_115
SCH1_2022,2022,2022-04-28,34.62265175,-82.7362945,B_130
SCH1_2022,2022,2022-04-28,34.62265175,-82.7362945,B_120
